Id,meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
505,0.160625873,0.067135435,0.153333333,0.108985507,0.215072464,0.106086957,1.330609476,4.756591166,0.946448713,0.622826359,0.106666667,0.160625873,0.104068101,0.017429194,0.202531646,0.421519886,0.0078125,4.3984375,4.390625,0.089323843,male
506,0.163938529,0.079085581,0.191072961,0.116967096,0.216309013,0.099341917,1.971270984,7.669632588,0.931116286,0.587657557,0.207095851,0.163938529,0.168650305,0.020050125,0.242424242,0.591619318,0.0078125,3.09375,3.0859375,0.277468354,female
507,0.236732245,0.032934598,0.242885906,0.226442953,0.25557047,0.029127517,2.02813491,6.350746286,0.819872828,0.163262407,0.246644295,0.236732245,0.15888758,0.047904192,0.275862069,1.955030488,0.234375,10.7578125,10.5234375,0.178674833,female
508,0.180947897,0.057878963,0.189041096,0.13260274,0.225205479,0.09260274,1.562670888,5.36352877,0.90709945,0.344087342,0.196164384,0.180947897,0.119246745,0.047904192,0.277456647,0.805191532,0.0234375,4.5,4.4765625,0.193175663,male
509,0.162061474,0.054479133,0.169076923,0.159564103,0.181641026,0.022076923,5.437866953,39.85338846,0.873510103,0.445213725,0.167282051,0.162061474,0.141954163,0.012674271,0.208333333,0.823748553,0.170898438,3.764648438,3.59375,0.376724498,female
510,0.17316515,0.071724364,0.160944882,0.128314961,0.24296063,0.114645669,1.260991107,3.639199528,0.946768856,0.639314478,0.246047244,0.17316515,0.135477245,0.048192771,0.277456647,1.009992733,0.0234375,8.296875,8.2734375,0.121123957,male
511,0.196304584,0.055351976,0.217261411,0.137095436,0.237012448,0.099917012,2.100138523,7.080974336,0.865800797,0.268734665,0.206804979,0.196304584,0.124359975,0.051446945,0.277456647,0.68359375,0.0234375,4.59375,4.5703125,0.102884615,male
512,0.184187313,0.050418737,0.186423927,0.141274382,0.228296489,0.087022107,1.073867545,3.420227703,0.913538543,0.169765511,0.230117035,0.184187313,0.118520134,0.020645161,0.25,0.791015625,0.0078125,4.640625,4.6328125,0.21826066,male
513,0.199582915,0.060125144,0.227225131,0.135357766,0.250191972,0.114834206,1.464040918,4.369828295,0.894712812,0.358923313,0.236020942,0.199582915,0.13212904,0.047012733,0.269662921,0.776041667,0.0234375,7.78125,7.7578125,0.052467271,male
514,0.159791678,0.070598607,0.161059322,0.109449153,0.220084746,0.110635593,3.043101722,25.41667471,0.949564453,0.667946071,0,0.159791678,0.111993691,0.02,0.164948454,0.380859375,0.0078125,3.7734375,3.765625,0.171161826,male
515,0.184000023,0.057015618,0.202792321,0.120209424,0.223804538,0.103595113,1.462948054,4.524994911,0.894354713,0.2958747,0.208656195,0.184000023,0.117887016,0.048,0.279069767,0.790178571,0.0234375,5.109375,5.0859375,0.072113588,male
516,0.187771722,0.058617688,0.166262925,0.137725258,0.253530281,0.115805022,2.027273312,7.389269319,0.884190476,0.316551314,0.133589365,0.187771722,0.141444635,0.048096192,0.275862069,1.8359375,0.0234375,10.125,10.1015625,0.153559653,male
517,0.192154407,0.057609999,0.195733333,0.1408,0.246933333,0.106133333,1.793204296,6.041468814,0.89099092,0.333138044,0.249066667,0.192154407,0.129940712,0.048192771,0.277456647,1.057221284,0.0234375,7.828125,7.8046875,0.082173082,male
518,0.178748028,0.060950359,0.182668863,0.126392092,0.220032949,0.093640857,1.784534859,6.626060737,0.920479966,0.496538664,0.175749588,0.178748028,0.114120351,0.047244094,0.279069767,1.178571429,0.0234375,4.3828125,4.359375,0.132872504,male
519,0.122217801,0.079697128,0.110030321,0.05637356,0.205967253,0.149593693,2.587157185,16.49721156,0.96336505,0.745817969,0,0.122217801,0.124953945,0.017877095,0.275862069,0.100097656,0.0078125,0.359375,0.3515625,0.198467433,male
520,0.159541688,0.059247143,0.140859951,0.109385749,0.217395577,0.108009828,3.026438966,14.77139208,0.902540306,0.397087124,0.10972973,0.159541688,0.104884346,0.035335689,0.227272727,0.399305556,0.004882813,0.786132813,0.78125,0.603,male
521,0.180574898,0.061195981,0.177742947,0.140877743,0.239184953,0.09830721,1.493407463,5.262286517,0.921910478,0.451184027,0.170721003,0.180574898,0.119901796,0.048338369,0.277456647,1.274553571,0.0234375,4.4296875,4.40625,0.187943262,male
522,0.205418281,0.038328841,0.210634441,0.18652568,0.226283988,0.039758308,2.101894571,7.828401063,0.876680162,0.263879736,0.216978852,0.205418281,0.156075354,0.047571853,0.274285714,1.262207031,0.0234375,9.3046875,9.28125,0.125548968,female
523,0.180433057,0.032401422,0.175744681,0.15787234,0.202056738,0.044184397,2.326817833,8.49368696,0.83375266,0.209750143,0.156879433,0.180433057,0.165468611,0.049180328,0.275862069,1.55078125,0.1875,8.203125,8.015625,0.116776316,female
524,0.20008418,0.03252946,0.193567468,0.179593346,0.223585952,0.043992606,2.689654697,11.25329302,0.827062566,0.187655534,0.176487985,0.20008418,0.179456497,0.055684455,0.279069767,1.181490385,0.0234375,8.3671875,8.34375,0.119040389,female
525,0.090444809,0.079045052,0.059358438,0.020892608,0.167726639,0.146834031,2.187161199,8.22116353,0.942404073,0.628992043,0.011910739,0.090444809,0.182431307,0.026622296,0.258064516,0.735452586,0.0078125,5.53125,5.5234375,0.170488988,female
526,0.176334639,0.060896767,0.16846473,0.149488243,0.224232365,0.074744122,2.357491116,10.31872208,0.922531652,0.528765202,0.161106501,0.176334639,0.136946376,0.047808765,0.275862069,0.916932398,0.0234375,3.65625,3.6328125,0.147036759,male
527,0.220023443,0.047350951,0.229451327,0.177911504,0.265132743,0.087221239,1.791341109,6.022467935,0.867843127,0.225243629,0.270584071,0.220023443,0.16150945,0.053097345,0.277456647,1.773632813,0.0234375,7.734375,7.7109375,0.113802968,female
528,0.132786407,0.079556866,0.119089848,0.067957993,0.209591599,0.141633606,1.932562432,8.308895037,0.963181346,0.738307004,0.112555426,0.132786407,0.11013192,0.017112299,0.253968254,0.298221983,0.0078125,2.7265625,2.71875,0.125159642,male
529,0.183869594,0.05970072,0.199373724,0.170401634,0.221484003,0.051082369,2.083843097,7.549278605,0.922238772,0.524109969,0.202232811,0.183869594,0.1729339,0.022503516,0.262295082,0.358506944,0.0078125,4.34375,4.3359375,0.098198198,female
530,0.241219727,0.038939617,0.251494845,0.227680412,0.267371134,0.039690722,2.533782321,9.830680842,0.831150826,0.201934589,0.251494845,0.241219727,0.170944408,0.049535604,0.279069767,1.039425872,0.0234375,4.0078125,3.984375,0.152167183,female
531,0.188408356,0.067271106,0.207290886,0.128988764,0.247490637,0.118501873,1.24439835,3.852581914,0.933551885,0.556295273,0.250636704,0.188408356,0.111736197,0.016376663,0.231884058,0.803267045,0.171875,5.4140625,5.2421875,0.200056774,male
532,0.130742334,0.086538812,0.118831004,0.051944091,0.207064803,0.155120712,0.848883863,3.513096911,0.975040507,0.798289556,0.016899619,0.130742334,0.179920415,0.018823529,0.275862069,0.301663306,0.0078125,1.1171875,1.109375,0.266431925,female
533,0.222995668,0.035733535,0.2214791,0.20437299,0.249839228,0.045466238,1.652572785,5.517334908,0.858209087,0.190743582,0.219678457,0.222995668,0.170130971,0.047151277,0.279069767,1.249830163,0.234375,8.765625,8.53125,0.095092408,female
534,0.183210437,0.060159808,0.188563135,0.132888244,0.235703919,0.102815675,0.757471651,2.792630158,0.934970134,0.466344024,0.193033382,0.183210437,0.137609131,0.047244094,0.279069767,1.206580529,0.0234375,9.75,9.7265625,0.09269732,male
535,0.188607724,0.058861224,0.210107858,0.126409861,0.2394453,0.113035439,1.50527188,5.037666894,0.897070452,0.319884134,0.109583975,0.188607724,0.123877018,0.047952048,0.279069767,0.511948529,0.0234375,2.390625,2.3671875,0.115376844,male
536,0.190975193,0.060531255,0.206912992,0.163194279,0.236281287,0.073087008,1.311470878,4.037734265,0.933076426,0.580608898,0.243957092,0.190975193,0.176213672,0.01826484,0.25,0.2078125,0.1640625,0.2578125,0.09375,0.324074074,female
537,0.190492533,0.034786015,0.181631579,0.169473684,0.217736842,0.048263158,2.382862607,9.050107994,0.851639563,0.209544428,0.180526316,0.190492533,0.164032999,0.049331963,0.272727273,0.886513158,0.0234375,7.171875,7.1484375,0.079642325,female
538,0.200324564,0.03313778,0.205588044,0.179753086,0.223235867,0.043482781,2.107450606,7.372720558,0.869481584,0.179790629,0.223417804,0.200324564,0.178059564,0.037914692,0.266666667,1.131510417,0.1640625,5.609375,5.4453125,0.202108415,female
539,0.194557358,0.063390178,0.209799809,0.177235462,0.238360343,0.061124881,1.599590098,5.334993344,0.920988591,0.510916284,0.216472831,0.194557358,0.187841824,0.017621145,0.258064516,1.494270833,0.078125,6.96875,6.890625,0.305250305,female
540,0.142239417,0.078018462,0.138587444,0.088206278,0.208587444,0.120381166,1.099746151,4.070283706,0.970722932,0.770992054,0.219103139,0.142239417,0.096728946,0.017957351,0.25,0.336476293,0.0078125,2.1640625,2.15625,0.148272018,male
541,0.23304081,0.031851226,0.234974874,0.213400335,0.258894472,0.045494137,1.512972962,4.119994143,0.839204877,0.136638306,0.258894472,0.23304081,0.207059272,0.052060738,0.277456647,0.914620536,0.0234375,5.5078125,5.484375,0.106725146,female
542,0.210290728,0.034952263,0.210116473,0.199866889,0.225490849,0.02562396,2.787896976,11.03734713,0.82728022,0.231488399,0.206855241,0.210290728,0.156599981,0.047012733,0.277456647,1.936336436,0.0234375,8.390625,8.3671875,0.170231729,female
543,0.182507762,0.05856048,0.157914692,0.137567141,0.247709321,0.11014218,1.717846874,5.75765992,0.890894951,0.346786966,0.138894155,0.182507762,0.131409588,0.048929664,0.266666667,0.899414063,0.0234375,6.140625,6.1171875,0.087053373,male
544,0.199862954,0.075790217,0.225480043,0.20373247,0.246925566,0.043193096,2.990881593,14.74328353,0.894042203,0.400616402,0.222157497,0.199862954,0.165324022,0.016260163,0.275862069,0.720588235,0.0078125,6.859375,6.8515625,0.162417332,female
545,0.209199092,0.041990431,0.20987013,0.191168831,0.234285714,0.043116883,2.046064275,6.9077905,0.862944794,0.303689247,0.205194805,0.209199092,0.162562175,0.049331963,0.277456647,1.301398026,0.0234375,6.84375,6.8203125,0.138438881,female
546,0.198401796,0.032806611,0.200768246,0.18893726,0.213674776,0.024737516,2.816876288,11.41524329,0.823790616,0.221384422,0.199692702,0.198401796,0.170552599,0.018539977,0.228571429,1.264322917,0.171875,6.84375,6.671875,0.221311475,female
547,0.161652754,0.057434735,0.170137672,0.157521902,0.182928661,0.025406758,6.968850188,60.96804657,0.870409086,0.459881037,0.171013767,0.161652754,0.163485753,0.015600624,0.204081633,0.59516059,0.170898438,3.979492188,3.80859375,0.209072978,female
548,0.153039048,0.07403113,0.158064516,0.092731183,0.214365591,0.121634409,0.885701648,3.523981856,0.973217842,0.807551708,0.216774194,0.153039048,0.067407499,0.016260163,0.205128205,0.2615625,0.0078125,1.0234375,1.015625,0.191346154,male
549,0.169204466,0.056042567,0.168379544,0.146469501,0.199260628,0.052791128,1.971303648,6.824671484,0.93050775,0.547038463,0.156820702,0.169204466,0.136771932,0.024038462,0.277777778,0.585725204,0.146484375,3.608398438,3.461914063,0.241184767,female
550,0.154570962,0.070663198,0.150354257,0.096407707,0.201864512,0.105456805,2.862599865,13.29761859,0.915055617,0.504293358,0.097973897,0.154570962,0.095153351,0.016309888,0.271186441,0.299913194,0.0078125,0.65625,0.6484375,0.300850461,male
551,0.149385631,0.076309333,0.161970803,0.096909976,0.214939173,0.118029197,2.199733395,8.002790332,0.936652102,0.607214445,0.213746959,0.149385631,0.118986489,0.016546019,0.275862069,0.440104167,0.0078125,2.2890625,2.28125,0.117874503,male
552,0.152846475,0.070184566,0.174979989,0.115906232,0.200114351,0.084208119,2.314759307,8.840241559,0.953125234,0.714829575,0.200914808,0.152846475,0.179050678,0.016701461,0.271186441,0.801930147,0.0078125,6.1015625,6.09375,0.152924679,male
553,0.233867118,0.038921859,0.241801325,0.226966887,0.253298013,0.026331126,2.670548702,9.866749698,0.809411814,0.197422717,0.242543046,0.233867118,0.204461775,0.047904192,0.275862069,1.45,0.0234375,6.5390625,6.515625,0.178520041,female
554,0.174940014,0.061581331,0.197176196,0.115495916,0.221190198,0.105694282,1.729981016,6.581619076,0.927651012,0.46242531,0.215145858,0.174940014,0.111500811,0.018518519,0.275862069,0.387939453,0.0078125,0.9140625,0.90625,0.216666667,male
555,0.181115201,0.028360518,0.182926829,0.172195122,0.188780488,0.016585366,3.521181443,16.13962601,0.766037037,0.16502122,0.185853659,0.181115201,0.150384709,0.016666667,0.216216216,1.19921875,0.15625,6.2734375,6.1171875,0.247083865,female
556,0.188610535,0.07079888,0.199247649,0.132978056,0.258934169,0.125956113,2.815702443,12.36788815,0.911562522,0.53318423,0.262445141,0.188610535,0.117812684,0.017917133,0.168421053,0.295496324,0.1328125,0.671875,0.5390625,0.324275362,male
557,0.200986402,0.062353833,0.233125926,0.13522963,0.2576,0.12237037,2.057470658,7.166131634,0.874187077,0.273485357,0.2688,0.200986402,0.134594209,0.049792531,0.279069767,1.21875,0.0234375,11.2734375,11.25,0.088935185,male
558,0.195171422,0.063780416,0.223468835,0.137344173,0.249268293,0.111924119,1.350174597,4.080138475,0.916565861,0.455478933,0.233712737,0.195171422,0.124391977,0.047952048,0.279069767,1.022727273,0.0234375,5.90625,5.8828125,0.126059863,male
559,0.166402126,0.076585194,0.172627119,0.0875,0.240847458,0.153347458,15.86218362,307.0350818,0.906152443,0.504632643,0.060211864,0.166402126,0.060965707,0.016227181,0.258064516,0.0703125,0.0703125,0.0703125,0,0,male
560,0.189611565,0.059549822,0.210297872,0.125702128,0.244255319,0.118553191,2.17417465,8.067486726,0.89365904,0.404759861,0.247234043,0.189611565,0.109506265,0.028776978,0.16,0.885817308,0.1484375,4.9609375,4.8125,0.229843074,male
561,0.185658944,0.05897356,0.204059041,0.180295203,0.216715867,0.036420664,2.64960698,9.781177928,0.895262964,0.481776856,0.212324723,0.185658944,0.172464293,0.019300362,0.235294118,0.475625,0.0078125,5.0546875,5.046875,0.140157379,female
562,0.158781189,0.059852488,0.147012987,0.107878788,0.216796537,0.108917749,3.648593233,20.79992461,0.898225333,0.401168633,0.110649351,0.158781189,0.115299259,0.079365079,0.25,0.4609375,0.087890625,0.786132813,0.698242188,0.552114552,male
563,0.143704465,0.07428315,0.12173913,0.103548226,0.216191904,0.112643678,12.40106392,292.5752361,0.900217004,0.476887224,0,0.143704465,0.112336208,0.016511868,0.275862069,0.041619318,0.0078125,0.234375,0.2265625,0.200510856,male
564,0.238154757,0.031897326,0.24311828,0.228817204,0.257043011,0.028225806,2.441471067,8.941417316,0.81551291,0.152197141,0.229193548,0.238154757,0.174311965,0.046920821,0.279069767,1.076822917,0.0234375,10.453125,10.4296875,0.108988764,female
565,0.234023328,0.035241765,0.242040816,0.214285714,0.25755102,0.043265306,2.019870874,6.921375088,0.838263061,0.171756764,0.253061224,0.234023328,0.168160458,0.047012733,0.277456647,1.449375,0.0234375,10.2890625,10.265625,0.110780226,female
566,0.155181094,0.067148874,0.163962127,0.088710852,0.196795339,0.108084487,3.192460392,16.20343495,0.897770162,0.411581729,0.087487254,0.155181094,0.079302139,0.011160714,0.113636364,0.337338655,0.004882813,0.756835938,0.751953125,0.520956316,male
567,0.187855712,0.053622546,0.1708,0.149333333,0.234266667,0.084933333,1.532962383,5.877028214,0.910408128,0.342158111,0.161466667,0.187855712,0.139569467,0.047524752,0.275862069,1.154575893,0.0234375,7.4296875,7.40625,0.167809423,male
568,0.217667762,0.045203603,0.227350427,0.202621083,0.244900285,0.042279202,1.842196225,5.402441662,0.85208434,0.252900798,0.24968661,0.217667762,0.166934149,0.046966732,0.272727273,1.407206633,0.0234375,12.0234375,12,0.075106534,female
569,0.178587011,0.044652226,0.179410188,0.159892761,0.201930295,0.042037534,2.053382153,6.653087625,0.885342276,0.388552367,0.174906166,0.178587011,0.155340155,0.049844237,0.279069767,1.607271635,0.0234375,8.1328125,8.109375,0.087475915,female
570,0.233744215,0.029424284,0.237921348,0.223764045,0.247359551,0.023595506,2.893057627,11.45207101,0.796058949,0.141940788,0.245786517,0.233744215,0.202037127,0.053452116,0.277456647,1.815104167,0.0234375,11.25,11.2265625,0.141809664,female
571,0.158040154,0.060639677,0.163174603,0.103703704,0.206772487,0.103068783,3.046155135,15.19776326,0.914716618,0.49301325,0.100952381,0.158040154,0.103934142,0.034013605,0.166666667,0.646306818,0.092773438,3.828125,3.735351563,0.25869281,male
572,0.107009364,0.081312548,0.10278751,0.025163747,0.188941356,0.163777609,24.7051185,714.6968949,0.891347812,0.57677811,0,0.107009364,0.075906856,0.016,0.222222222,0.0078125,0.0078125,0.0078125,0,0,male
573,0.195423551,0.053962027,0.19937931,0.151586207,0.246206897,0.09462069,0.810437608,3.007737401,0.918871581,0.327490733,0.26937931,0.195423551,0.134786336,0.047105005,0.274285714,0.7265625,0.0234375,8.765625,8.7421875,0.048669829,male
574,0.158595955,0.066216652,0.133302217,0.111085181,0.22445741,0.113372229,3.019164195,17.53642513,0.932415159,0.567913489,0.121213536,0.158595955,0.080459827,0.016064257,0.266666667,0.264128989,0.0078125,1.3359375,1.328125,0.182097187,male
575,0.123061811,0.083901685,0.12261851,0.035816403,0.198465011,0.162648608,1.620239216,5.926788957,0.963703434,0.745203675,0.01917231,0.123061811,0.167796765,0.026890756,0.266666667,0.447467672,0.0078125,3.5234375,3.515625,0.150952381,female
576,0.198292199,0.062668221,0.211639951,0.183674476,0.23649815,0.052823674,2.17624527,9.7662537,0.902082516,0.449973076,0.050061652,0.198292199,0.16289683,0.016684046,0.271186441,0.357244318,0.0546875,0.9296875,0.875,0.265306122,female
577,0.166418381,0.062123809,0.14163894,0.118176217,0.228934073,0.110757856,2.284220223,10.58052537,0.931207825,0.478227941,0.120591497,0.166418381,0.114063603,0.035971223,0.188679245,0.654296875,0.083007813,3.45703125,3.374023438,0.264138929,male
578,0.184762134,0.034018272,0.181464968,0.164522293,0.199299363,0.03477707,2.156124837,7.127315355,0.849739518,0.23402124,0.172993631,0.184762134,0.149149059,0.048780488,0.277456647,1.658967391,0.0234375,10.96875,10.9453125,0.073162027,female
579,0.209567347,0.031483334,0.212592593,0.199031339,0.223361823,0.024330484,3.619352285,19.51228757,0.818327642,0.202901217,0.214188034,0.209567347,0.171970462,0.047477745,0.275862069,1.408547794,0.0234375,6.6328125,6.609375,0.123034228,female
580,0.163194494,0.067450939,0.188192033,0.102962206,0.212502554,0.109540347,2.278882383,9.287995508,0.927514706,0.554522454,0.211930541,0.163194494,0.103155717,0.032193159,0.25,0.409855769,0.0078125,0.5859375,0.578125,0.264127764,male
581,0.192090408,0.050122602,0.19493188,0.166702997,0.214386921,0.047683924,1.582092492,4.84836091,0.902525213,0.401290541,0.207901907,0.192090408,0.14084951,0.048681542,0.279069767,1.558823529,0.0234375,18.1875,18.1640625,0.069256662,female
582,0.127858166,0.073119834,0.124574616,0.06306834,0.190571827,0.127503487,0.75928901,3.378416697,0.976462619,0.807725913,0.203458856,0.127858166,0.163012185,0.020833333,0.242424242,0.777209052,0.0078125,4.5859375,4.578125,0.18180156,female
583,0.156963472,0.082741272,0.147851596,0.111130285,0.234581536,0.123451251,2.944032905,16.40393277,0.926548622,0.575436741,0,0.156963472,0.121278836,0.020645161,0.253968254,0.152777778,0.0078125,0.5625,0.5546875,0.325168402,male
584,0.172108228,0.060777778,0.178181818,0.161212121,0.200594626,0.039382504,3.898734439,32.57548597,0.906936448,0.450730678,0,0.172108228,0.135377777,0.016427105,0.275862069,0.06640625,0.0078125,0.265625,0.2578125,0.235976789,female
585,0.195744768,0.062185775,0.224926471,0.133308824,0.250147059,0.116838235,1.554589137,4.490982863,0.880382788,0.335836255,0.2275,0.195744768,0.136126185,0.057007126,0.262295082,0.6609375,0.0234375,7.0078125,6.984375,0.084787472,male
586,0.186942773,0.060985838,0.189104478,0.147313433,0.235074627,0.087761194,1.556841867,5.389831378,0.914162978,0.411413049,0.183358209,0.186942773,0.129195918,0.048241206,0.277456647,0.758634868,0.0234375,4.5,4.4765625,0.108802356,male
587,0.192621338,0.058554897,0.21728,0.133504,0.241472,0.107968,1.853651297,6.902200395,0.895598234,0.319341138,0.231616,0.192621338,0.123087746,0.047524752,0.263736264,1.163884943,0.1171875,5.8828125,5.765625,0.11392537,male
588,0.162152344,0.057422211,0.166882793,0.158503741,0.190972569,0.032468828,6.793032129,57.6116371,0.876740711,0.478112353,0.165660848,0.162152344,0.15325753,0.014619883,0.188679245,0.24395978,0.05859375,0.849609375,0.791015625,0.211538462,female
589,0.137342742,0.080876707,0.124262508,0.083144899,0.209226771,0.126081871,1.378728204,5.008951625,0.963513528,0.736149955,0.108434048,0.137342742,0.092644019,0.016789087,0.213333333,0.481670673,0.015625,5.015625,5,0.0885,male
590,0.196781155,0.065010689,0.209840061,0.189794364,0.237989337,0.048194973,9.442351017,159.098073,0.878044534,0.333316307,0.050114242,0.196781155,0.163877005,0.01611279,0.271186441,0.15625,0.0546875,0.7890625,0.734375,0.168389058,female
591,0.128304909,0.081829284,0.124444444,0.050517052,0.207612761,0.15709571,1.342287063,4.859122804,0.961928143,0.740389248,0.015709571,0.128304909,0.200131283,0.029906542,0.271186441,0.458881579,0.0078125,3.6484375,3.640625,0.184549356,female
592,0.17371648,0.05688757,0.180630182,0.12212272,0.209419569,0.087296849,1.716455426,6.370828462,0.919203255,0.448022567,0.177379768,0.17371648,0.119002204,0.048096192,0.275862069,1.343394886,0.0234375,8.671875,8.6484375,0.125147662,male
593,0.171769968,0.07124443,0.188773514,0.141369451,0.223957863,0.082588412,6.669214507,113.9415116,0.948423913,0.658345056,0,0.171769968,0.15639932,0.015952144,0.275862069,0.0959375,0.0078125,0.515625,0.5078125,0.180566802,female
594,0.122911112,0.07486789,0.111445967,0.067762557,0.201156773,0.133394216,3.938108185,27.45937034,0.932399363,0.611826542,0,0.122911112,0.121770478,0.016666667,0.275862069,0.129734848,0.0078125,1.1953125,1.1875,0.087860781,male
595,0.192887351,0.060980739,0.205417607,0.173604214,0.235334838,0.061730625,1.784828323,5.514466799,0.91797528,0.499884865,0.190037622,0.192887351,0.1805113,0.025437202,0.275862069,0.18359375,0.0078125,0.2734375,0.265625,0.222689076,female
596,0.190235564,0.056793186,0.205679012,0.138271605,0.236790123,0.098518519,1.09306769,3.577716832,0.924571293,0.361180501,0.225728395,0.190235564,0.116813538,0.047058824,0.277456647,1.262222782,0.140625,6.1640625,6.0234375,0.101100228,male
597,0.174857232,0.039200239,0.169655172,0.15816092,0.196781609,0.03862069,3.199704232,15.85702691,0.860847893,0.317472011,0.16,0.174857232,0.168025757,0.081632653,0.228571429,0.5078125,0.15625,5.5,5.34375,0.126108281,female
598,0.182713507,0.037318893,0.177748691,0.168586387,0.200104712,0.031518325,3.090780455,13.55095029,0.845562464,0.291419061,0.169319372,0.182713507,0.167259374,0.026315789,0.253968254,0.226151316,0.15625,0.6015625,0.4453125,0.119883041,female
599,0.234240224,0.029158317,0.234896907,0.222989691,0.252216495,0.029226804,2.399104152,8.894689071,0.804358288,0.119550138,0.229123711,0.234240224,0.199391503,0.04912999,0.274285714,1.623046875,0.0234375,8.6484375,8.625,0.156551932,female
600,0.192557517,0.05598651,0.211376702,0.133434191,0.232556732,0.099122542,1.646086568,5.49493811,0.90314319,0.330880392,0.231709531,0.192557517,0.13392924,0.047761194,0.272727273,1.142708333,0.0234375,8.015625,7.9921875,0.099921322,male
601,0.163067204,0.062227078,0.176203288,0.161345291,0.195874439,0.034529148,3.030760214,13.03985144,0.899023214,0.484541573,0.172017937,0.163067204,0.167055389,0.029304029,0.25,0.84765625,0.0078125,6.484375,6.4765625,0.184146131,female
602,0.186963134,0.07806324,0.209176471,0.150211765,0.244094118,0.093882353,5.81689975,71.27120433,0.915355279,0.536782622,0.050070588,0.186963134,0.166523165,0.016064257,0.275862069,0.225203804,0.0546875,0.78125,0.7265625,0.292766373,female
603,0.168612886,0.053763393,0.179114504,0.167572519,0.195358779,0.02778626,3.524902756,17.31994483,0.85607933,0.375274881,0.179114504,0.168612886,0.169659735,0.01816118,0.205128205,0.258300781,0.15625,0.796875,0.640625,0.133333333,female
604,0.16015518,0.053719981,0.166205128,0.158128205,0.177692308,0.019564103,5.625811459,42.88700724,0.87196838,0.445019104,0.163871795,0.16015518,0.156314605,0.010582011,0.238095238,0.196940104,0.166015625,0.341796875,0.17578125,0.310897436,female
605,0.119621592,0.082923999,0.108351064,0.037606383,0.198271277,0.160664894,2.517481232,11.33701664,0.95516852,0.704673028,0.106117021,0.119621592,0.103755729,0.016666667,0.266666667,0.689732143,0.0078125,6.8671875,6.859375,0.127742477,male
606,0.173483471,0.05891422,0.183240506,0.119797468,0.227898734,0.108101266,1.280841431,4.269678647,0.926354591,0.443394411,0.12121519,0.173483471,0.095160811,0.015717092,0.163265306,0.597470238,0.0078125,3.46875,3.4609375,0.28724605,male
607,0.141078076,0.08556424,0.130392157,0.069313725,0.225098039,0.155784314,1.612181509,6.630722269,0.961655424,0.729774479,0,0.141078076,0.110159204,0.022099448,0.266666667,0.438100962,0.0078125,3.8828125,3.875,0.174677419,male
608,0.201383386,0.063089499,0.234865672,0.136238806,0.258268657,0.122029851,1.775005294,5.181901695,0.869923708,0.269621081,0.264537313,0.201383386,0.128463971,0.04729064,0.259459459,0.905208333,0.0234375,4.453125,4.4296875,0.119179894,male
609,0.21769321,0.033488532,0.218577075,0.200869565,0.241264822,0.040395257,1.67109669,5.391749847,0.851564616,0.146559468,0.219683794,0.21769321,0.162220209,0.050052138,0.274285714,0.629011824,0.0234375,2.8828125,2.859375,0.125058548,female
610,0.187508938,0.049014101,0.19804878,0.142708158,0.227485282,0.084777124,1.5184037,5.593186483,0.915248375,0.176672317,0.215710681,0.187508938,0.099407161,0.018223235,0.228571429,1.397235577,0.1015625,5.953125,5.8515625,0.286771251,male
611,0.177778044,0.053486892,0.164043849,0.138806334,0.223727162,0.084920828,1.652175321,7.107536752,0.917299634,0.355974521,0.161997564,0.177778044,0.127352513,0.048192771,0.279069767,0.951286765,0.0234375,4.7578125,4.734375,0.118285233,male
612,0.173801083,0.05529818,0.174733638,0.147458143,0.206697108,0.059238965,2.303879801,8.674648468,0.910964,0.488688805,0.143622527,0.173801083,0.137393701,0.047571853,0.275862069,1.278362772,0.0234375,8.5078125,8.484375,0.104643515,female
613,0.168345946,0.074120817,0.145618472,0.11575591,0.239824079,0.124068169,2.704334729,18.4847026,0.93452338,0.559742318,0.060032985,0.168345946,0.083484022,0.015717092,0.231884058,0.1465625,0.0078125,3.125,3.1171875,0.059536597,male
614,0.240473729,0.035087028,0.249516129,0.2275,0.261370968,0.033870968,2.635155509,10.11107324,0.811424215,0.169333494,0.259677419,0.240473729,0.185412656,0.048929664,0.279069767,1.487946429,0.234375,9.4453125,9.2109375,0.127905004,female
615,0.150108823,0.059021738,0.135362776,0.099810726,0.202933754,0.103123028,2.61160342,11.2452493,0.905954123,0.439216143,0.094290221,0.150108823,0.100916782,0.017035775,0.212765957,0.557528409,0.09765625,0.766601563,0.668945313,0.460201599,male
616,0.134280484,0.080663975,0.120077973,0.076595192,0.211410006,0.134814815,1.553992243,5.690074044,0.968708804,0.776187035,0.09351527,0.134280484,0.111085453,0.028520499,0.275862069,0.460658482,0.0078125,5.2109375,5.203125,0.11033033,male
617,0.117777703,0.079527567,0.111176471,0.046735294,0.196823529,0.150088235,23.53806144,671.8342411,0.90191357,0.562834234,0,0.117777703,0.091146586,0.015640274,0.275862069,0.0078125,0.0078125,0.0078125,0,0,male
618,0.195847541,0.059568175,0.223202847,0.129537367,0.2486121,0.119074733,2.043297943,7.19144908,0.882147991,0.275661351,0.243131673,0.195847541,0.124312451,0.048096192,0.26519337,0.553571429,0.0234375,3.0234375,3,0.090039063,male
